,DATETIME,DATE,TIME,PEAK_OFFPEAK,HOKKAIDO,TOHOKU,TOKYO,CHUBU,HOKURIKU,KANSAI,CHUGOKU,SHIKOKU,KYUSHU,AMOUNT_OF_BIDS_SOLD_(KWH),AMOUNT_OF_BIDS_PURCHASED_(KWH),TOTAL_CONTRACTED_QUANTITY_(KWH)
11489,2023-08-28 08:30:00,2023-08-28,08:30:00,peak,13.98,13.98,13.98,13.98,8.42,8.42,8.42,8.42,8.42,25890100.0,25721450.0,22313350.0
11490,2023-08-28 09:00:00,2023-08-28,09:00:00,peak,17.41,15.0,15.16,15.16,8.42,8.42,8.42,8.42,8.42,26475100.0,26665150.0,23171250.0
11491,2023-08-28 09:30:00,2023-08-28,09:30:00,peak,17.17,14.22,15.33,15.33,8.72,8.72,8.72,6.01,8.72,26939500.0,27529950.0,23755350.0
11492,2023-08-28 10:00:00,2023-08-28,10:00:00,peak,17.41,13.56,15.16,11.91,8.38,8.38,8.38,0.01,8.38,27473650.0,27483800.0,24278950.0
11493,2023-08-28 10:30:00,2023-08-28,10:30:00,peak,16.02,15.32,15.33,11.93,8.57,8.57,8.57,0.01,8.57,27770150.0,28092600.0,24649400.0
11494,2023-08-28 11:00:00,2023-08-28,11:00:00,peak,17.41,15.33,15.33,9.22,9.22,9.22,9.22,0.01,9.22,28023950.0,29091850.0,24951850.0
11495,2023-08-28 11:30:00,2023-08-28,11:30:00,peak,16.84,15.0,15.33,9.25,9.25,9.25,9.25,0.01,9.25,28170900.0,29363550.0,25146850.0
11496,2023-08-28 12:00:00,2023-08-28,12:00:00,peak,14.62,14.62,15.33,7.16,7.16,7.16,7.16,7.16,7.16,28294550.0,28328100.0,25113750.0
11497,2023-08-28 12:30:00,2023-08-28,12:30:00,peak,15.0,15.0,15.33,8.42,8.42,8.42,8.42,8.42,8.42,28058250.0,28906350.0,25042100.0
11498,2023-08-28 13:00:00,2023-08-28,13:00:00,peak,19.19,15.33,15.33,12.25,10.0,10.0,10.0,10.0,10.0,27625250.0,29732950.0,25190550.0
11499,2023-08-28 13:30:00,2023-08-28,13:30:00,peak,19.19,15.33,15.33,13.0,13.0,13.0,13.0,13.0,12.71,27187250.0,30769200.0,24884050.0
11500,2023-08-28 14:00:00,2023-08-28,14:00:00,peak,19.19,17.38,17.38,13.74,13.74,13.74,13.74,13.74,13.37,26688300.0,31061250.0,24591100.0
11501,2023-08-28 14:30:00,2023-08-28,14:30:00,peak,19.19,17.88,17.88,15.59,15.59,15.59,15.59,15.59,9.22,26327400.0,31573650.0,24479950.0
11502,2023-08-28 15:00:00,2023-08-28,15:00:00,peak,19.19,17.9,17.9,16.0,16.0,16.0,16.0,16.0,10.07,25803750.0,31603850.0,23994750.0
11503,2023-08-28 15:30:00,2023-08-28,15:30:00,peak,20.4,19.0,19.0,19.0,19.0,19.0,19.0,19.0,13.5,25125650.0,32041850.0,23661450.0
11504,2023-08-28 16:00:00,2023-08-28,16:00:00,peak,20.5,20.5,20.5,19.14,19.14,19.14,19.14,19.14,17.0,24234400.0,31984100.0,23093250.0
11505,2023-08-28 16:30:00,2023-08-28,16:30:00,peak,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,18.1,23284100.0,31545250.0,22197200.0
11506,2023-08-28 17:00:00,2023-08-28,17:00:00,peak,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.0,22720150.0,30826800.0,21625550.0
11507,2023-08-28 17:30:00,2023-08-28,17:30:00,peak,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,22141300.0,30122850.0,21051400.0
11508,2023-08-28 18:00:00,2023-08-28,18:00:00,peak,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,20.4,21725000.0,30043150.0,20602200.0
11509,2023-08-28 18:30:00,2023-08-28,18:30:00,peak,19.19,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,21754950.0,29529950.0,20485700.0
11510,2023-08-28 19:00:00,2023-08-28,19:00:00,peak,19.19,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,21429550.0,28828150.0,20169250.0
11511,2023-08-28 19:30:00,2023-08-28,19:30:00,peak,19.19,17.73,17.73,17.73,17.73,17.73,17.73,17.73,17.73,21471150.0,27373450.0,19868700.0
11512,2023-08-28 20:00:00,2023-08-28,20:00:00,offpeak,19.19,17.72,17.72,17.72,16.91,16.91,16.91,16.91,16.91,21408350.0,26150000.0,19521700.0
11513,2023-08-28 20:30:00,2023-08-28,20:30:00,offpeak,19.19,16.95,16.95,16.95,14.17,14.17,14.17,14.17,14.17,21261500.0,25042450.0,19200300.0
11514,2023-08-28 21:00:00,2023-08-28,21:00:00,offpeak,19.19,15.33,15.33,15.33,12.79,12.79,12.79,12.79,12.79,21252700.0,24573950.0,18867250.0
11515,2023-08-28 21:30:00,2023-08-28,21:30:00,offpeak,19.19,14.91,14.91,14.91,11.89,11.89,11.89,11.89,11.89,21497000.0,23536900.0,18693450.0
11516,2023-08-28 22:00:00,2023-08-28,22:00:00,offpeak,19.19,14.54,14.54,14.54,10.23,10.23,10.23,10.23,10.23,21775900.0,23335750.0,18664700.0
11517,2023-08-28 22:30:00,2023-08-28,22:30:00,offpeak,19.17,13.92,13.92,13.92,10.05,10.05,10.05,10.05,10.05,21993950.0,22891050.0,18575450.0
11518,2023-08-28 23:00:00,2023-08-28,23:00:00,offpeak,17.41,13.24,13.74,13.74,9.48,9.48,9.48,9.48,9.48,21957150.0,22412950.0,18506300.0
11519,2023-08-28 23:30:00,2023-08-28,23:30:00,offpeak,17.41,13.15,13.64,13.64,9.25,9.25,9.25,9.25,9.25,21716500.0,22136150.0,18390500.0
11520,2023-08-29 00:00:00,2023-08-29,00:00:00,offpeak,15.48,13.78,13.78,13.78,12.0,12.0,12.0,12.0,12.0,21737400.0,21982200.0,18153200.0
11521,2023-08-29 00:30:00,2023-08-29,00:30:00,offpeak,13.54,13.54,13.54,13.54,12.0,12.0,12.0,12.0,12.0,22521900.0,21898650.0,18076550.0
11522,2023-08-29 01:00:00,2023-08-29,01:00:00,offpeak,13.37,13.37,13.37,13.37,11.12,11.12,11.12,11.12,11.12,22739000.0,21648700.0,18091050.0
11523,2023-08-29 01:30:00,2023-08-29,01:30:00,offpeak,15.48,13.07,13.07,13.07,11.0,11.0,11.0,11.0,11.0,23341900.0,21682300.0,18229800.0
11524,2023-08-29 02:00:00,2023-08-29,02:00:00,offpeak,15.48,13.25,13.25,13.25,10.2,10.2,10.2,10.2,10.2,23694650.0,21562400.0,18294450.0
11525,2023-08-29 02:30:00,2023-08-29,02:30:00,offpeak,15.48,13.05,13.05,13.05,10.54,10.54,10.54,10.54,10.54,24142850.0,21503300.0,18363400.0
11526,2023-08-29 03:00:00,2023-08-29,03:00:00,offpeak,15.48,12.95,12.95,12.95,10.2,10.2,10.2,10.2,10.2,24620500.0,21376900.0,18421550.0
11527,2023-08-29 03:30:00,2023-08-29,03:30:00,offpeak,15.48,12.95,12.95,12.95,10.2,10.2,10.2,10.2,10.2,24741550.0,21363700.0,18292250.0
11528,2023-08-29 04:00:00,2023-08-29,04:00:00,offpeak,15.48,12.95,12.95,12.95,11.0,11.0,11.0,11.0,11.0,24782650.0,21287800.0,18306400.0
11529,2023-08-29 04:30:00,2023-08-29,04:30:00,offpeak,15.48,12.93,12.93,12.93,10.36,10.36,10.36,10.36,10.36,24880050.0,21227450.0,18296050.0
11530,2023-08-29 05:00:00,2023-08-29,05:00:00,offpeak,15.48,13.06,13.06,13.06,11.12,11.12,11.12,11.12,11.12,25271550.0,21802050.0,18796900.0
11531,2023-08-29 05:30:00,2023-08-29,05:30:00,offpeak,13.08,13.08,13.08,13.08,12.18,12.18,12.18,12.18,12.18,25326750.0,22596800.0,19130950.0
11532,2023-08-29 06:00:00,2023-08-29,06:00:00,offpeak,13.02,13.02,13.02,13.02,8.74,8.74,8.74,8.74,8.74,25125900.0,23201450.0,19378000.0
11533,2023-08-29 06:30:00,2023-08-29,06:30:00,offpeak,12.57,12.57,13.08,13.08,8.38,8.38,8.38,8.38,8.38,25442550.0,23258650.0,19959250.0
11534,2023-08-29 07:00:00,2023-08-29,07:00:00,offpeak,12.52,12.52,13.23,13.23,6.0,6.0,6.0,6.0,6.0,25621550.0,23398850.0,20558100.0
11535,2023-08-29 07:30:00,2023-08-29,07:30:00,offpeak,11.55,11.55,13.3,13.3,5.09,5.09,5.09,5.09,5.09,25455200.0,23896400.0,20913450.0
11536,2023-08-29 08:00:00,2023-08-29,08:00:00,peak,13.18,13.18,13.18,13.18,5.09,5.09,5.09,5.09,5.09,25066350.0,24480200.0,21859400.0
11537,2023-08-29 08:30:00,2023-08-29,08:30:00,peak,13.25,13.25,13.25,13.25,8.36,8.36,8.36,8.36,8.36,26367200.0,25687450.0,22867400.0
11538,2023-08-29 09:00:00,2023-08-29,09:00:00,peak,13.66,13.66,13.66,13.66,9.25,9.25,9.25,9.25,9.25,26719800.0,26974350.0,23598950.0
11539,2023-08-29 09:30:00,2023-08-29,09:30:00,peak,13.78,13.78,13.78,13.32,9.4,9.4,9.4,9.4,9.4,27571500.0,27912300.0,24311350.0
11540,2023-08-29 10:00:00,2023-08-29,10:00:00,peak,9.96,9.96,13.77,13.77,9.25,9.25,9.25,9.25,9.25,28276050.0,28482250.0,25024850.0
11541,2023-08-29 10:30:00,2023-08-29,10:30:00,peak,9.45,9.45,13.77,13.77,9.25,9.25,9.25,9.25,9.25,28649400.0,29015700.0,25414250.0
11542,2023-08-29 11:00:00,2023-08-29,11:00:00,peak,14.57,14.57,14.67,14.67,9.25,9.25,9.25,7.0,9.25,28749800.0,29656750.0,25820900.0
11543,2023-08-29 11:30:00,2023-08-29,11:30:00,peak,14.74,14.74,14.74,12.0,9.48,9.48,9.48,5.5,9.48,28817100.0,29939850.0,25868100.0
11544,2023-08-29 12:00:00,2023-08-29,12:00:00,peak,13.26,13.26,13.63,9.25,9.25,9.25,9.25,9.25,9.25,28711300.0,29245300.0,25660050.0
11545,2023-08-29 12:30:00,2023-08-29,12:30:00,peak,12.0,12.0,14.0,9.4,9.4,9.4,9.4,9.4,9.4,28672550.0,29568700.0,25609900.0
11546,2023-08-29 13:00:00,2023-08-29,13:00:00,peak,16.33,16.33,16.33,9.4,9.4,9.4,9.4,0.01,8.92,28484500.0,30109100.0,25885850.0
11547,2023-08-29 13:30:00,2023-08-29,13:30:00,peak,17.06,16.33,16.33,11.12,11.12,11.12,11.12,5.5,9.22,27769850.0,30865900.0,25492900.0
11548,2023-08-29 14:00:00,2023-08-29,14:00:00,peak,17.41,16.33,16.33,13.4,13.4,13.4,13.4,7.0,10.0,27296450.0,31445950.0,25232400.0
11549,2023-08-29 14:30:00,2023-08-29,14:30:00,peak,19.17,17.85,17.85,15.01,15.01,15.01,15.01,15.01,9.22,26806750.0,31663050.0,24898800.0
11550,2023-08-29 15:00:00,2023-08-29,15:00:00,peak,17.9,17.9,17.9,16.05,16.05,16.05,16.05,16.05,10.07,26249400.0,31178600.0,24302300.0
11551,2023-08-29 15:30:00,2023-08-29,15:30:00,peak,19.17,18.63,18.63,18.37,18.37,18.37,18.37,17.85,11.21,25396650.0,31607650.0,23653800.0
11552,2023-08-29 16:00:00,2023-08-29,16:00:00,peak,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,14.64,24587000.0,31627850.0,23423550.0
11553,2023-08-29 16:30:00,2023-08-29,16:30:00,peak,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,18.1,23658650.0,31394350.0,22582050.0
11554,2023-08-29 17:00:00,2023-08-29,17:00:00,peak,21.59,21.59,21.59,21.59,21.59,21.59,21.59,21.59,21.43,22944750.0,30546550.0,21878300.0
11555,2023-08-29 17:30:00,2023-08-29,17:30:00,peak,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,22384600.0,29897850.0,21322950.0
11556,2023-08-29 18:00:00,2023-08-29,18:00:00,peak,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22030350.0,29744400.0,20961050.0
11557,2023-08-29 18:30:00,2023-08-29,18:30:00,peak,20.4,19.32,19.32,19.32,19.32,19.32,19.32,19.32,19.32,21838750.0,29259550.0,20621100.0
11558,2023-08-29 19:00:00,2023-08-29,19:00:00,peak,20.4,18.46,18.46,18.46,18.46,18.46,18.46,18.46,18.46,22030950.0,28483750.0,20330250.0
11559,2023-08-29 19:30:00,2023-08-29,19:30:00,peak,19.19,17.76,17.76,16.08,16.08,16.08,16.08,16.08,16.08,22117450.0,27380950.0,20240300.0
11560,2023-08-29 20:00:00,2023-08-29,20:00:00,offpeak,19.19,16.33,16.33,15.97,15.97,15.97,15.97,15.97,15.97,21894300.0,26129100.0,19846700.0
11561,2023-08-29 20:30:00,2023-08-29,20:30:00,offpeak,16.33,16.33,16.33,16.0,16.0,16.0,16.0,16.0,16.0,21735650.0,25490800.0,19502250.0
11562,2023-08-29 21:00:00,2023-08-29,21:00:00,offpeak,16.02,16.02,16.02,16.02,16.02,16.02,16.02,16.02,16.02,21604000.0,24729650.0,19194600.0
11563,2023-08-29 21:30:00,2023-08-29,21:30:00,offpeak,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,14.64,21805150.0,24026750.0,18931750.0
11564,2023-08-29 22:00:00,2023-08-29,22:00:00,offpeak,14.93,14.93,14.93,14.93,12.58,12.58,12.58,12.58,12.58,22079500.0,23667500.0,18861250.0
11565,2023-08-29 22:30:00,2023-08-29,22:30:00,offpeak,14.24,14.24,14.24,14.24,12.26,12.26,12.26,12.26,12.26,22193500.0,23112600.0,18691950.0
11566,2023-08-29 23:00:00,2023-08-29,23:00:00,offpeak,16.1,16.1,16.1,16.1,11.0,11.0,11.0,11.0,11.0,22122650.0,22901600.0,18649900.0
11567,2023-08-29 23:30:00,2023-08-29,23:30:00,offpeak,14.24,14.24,14.24,14.24,9.25,9.25,9.25,9.25,9.25,21957550.0,22274500.0,18497400.0
11568,2023-08-30 00:00:00,2023-08-30,00:00:00,offpeak,13.43,13.43,13.43,13.43,9.48,9.48,9.48,9.48,9.48,22411450.0,21263650.0,18254600.0
11569,2023-08-30 00:30:00,2023-08-30,00:30:00,offpeak,13.3,13.3,13.3,13.3,8.88,8.88,8.88,8.88,8.88,23131400.0,21501500.0,18347800.0
11570,2023-08-30 01:00:00,2023-08-30,01:00:00,offpeak,12.93,12.93,12.93,12.93,8.74,8.74,8.74,8.74,8.74,23889300.0,21445000.0,18447850.0
11571,2023-08-30 01:30:00,2023-08-30,01:30:00,offpeak,12.9,12.9,12.9,12.9,8.72,8.72,8.72,8.72,8.72,24030250.0,21480200.0,18469250.0
11572,2023-08-30 02:00:00,2023-08-30,02:00:00,offpeak,12.98,12.98,12.98,12.98,8.72,8.72,8.72,8.72,8.72,24394700.0,21612250.0,18587050.0
11573,2023-08-30 02:30:00,2023-08-30,02:30:00,offpeak,13.12,13.12,13.12,13.12,8.72,8.72,8.72,8.72,8.72,24278750.0,21848800.0,18668550.0
11574,2023-08-30 03:00:00,2023-08-30,03:00:00,offpeak,13.02,13.02,13.02,13.02,8.57,8.57,8.57,8.57,8.57,24307500.0,21826250.0,18768550.0
11575,2023-08-30 03:30:00,2023-08-30,03:30:00,offpeak,13.13,13.13,13.13,13.13,8.57,8.57,8.57,8.57,8.57,24297900.0,21703850.0,18620650.0
11576,2023-08-30 04:00:00,2023-08-30,04:00:00,offpeak,13.11,13.11,13.11,13.11,8.57,8.57,8.57,8.57,8.57,24095050.0,21647800.0,18610250.0
11577,2023-08-30 04:30:00,2023-08-30,04:30:00,offpeak,13.0,13.0,13.0,13.0,8.57,8.57,8.57,8.57,8.57,24332750.0,21636500.0,18634850.0
11578,2023-08-30 05:00:00,2023-08-30,05:00:00,offpeak,13.08,13.08,13.08,13.08,8.57,8.57,8.57,8.57,8.57,24962750.0,22056600.0,19041050.0
11579,2023-08-30 05:30:00,2023-08-30,05:30:00,offpeak,13.04,13.04,13.04,13.04,8.72,8.72,8.72,8.72,8.72,24881600.0,22150200.0,19162050.0
11580,2023-08-30 06:00:00,2023-08-30,06:00:00,offpeak,12.69,12.69,12.69,12.69,8.72,8.72,8.72,8.72,8.72,25246950.0,22309800.0,19414950.0
11581,2023-08-30 06:30:00,2023-08-30,06:30:00,offpeak,12.91,12.91,12.91,12.91,8.72,8.72,8.72,8.72,8.72,25138050.0,22738450.0,19823850.0
11582,2023-08-30 07:00:00,2023-08-30,07:00:00,offpeak,12.95,12.95,12.95,12.95,8.57,8.57,8.57,8.57,8.57,25454800.0,22837450.0,20390150.0
11583,2023-08-30 07:30:00,2023-08-30,07:30:00,offpeak,11.27,11.27,11.27,11.27,8.57,8.57,8.57,8.57,8.57,25410800.0,23265250.0,20959100.0
11584,2023-08-30 08:00:00,2023-08-30,08:00:00,peak,10.83,10.83,10.83,10.83,9.4,9.4,9.4,9.4,9.4,24556900.0,24120800.0,21778500.0
11585,2023-08-30 08:30:00,2023-08-30,08:30:00,peak,12.5,12.5,12.5,11.01,10.56,10.56,10.56,10.56,10.56,25074000.0,25721200.0,22760200.0
11586,2023-08-30 09:00:00,2023-08-30,09:00:00,peak,13.52,13.52,13.52,13.52,9.48,9.48,9.48,9.48,9.48,25465850.0,26769450.0,23381900.0
11587,2023-08-30 09:30:00,2023-08-30,09:30:00,peak,13.74,13.74,13.74,13.74,10.0,10.0,10.0,10.0,10.0,26266250.0,27747600.0,24058700.0
11588,2023-08-30 10:00:00,2023-08-30,10:00:00,peak,11.5,11.5,11.5,11.5,10.07,10.07,10.07,10.07,10.07,26835550.0,28034500.0,24619300.0
11589,2023-08-30 10:30:00,2023-08-30,10:30:00,peak,11.55,11.55,13.0,13.0,10.56,10.56,10.56,10.56,10.56,27105750.0,28696850.0,25016900.0
11590,2023-08-30 11:00:00,2023-08-30,11:00:00,peak,13.91,13.91,13.91,13.91,13.91,13.91,13.91,12.58,10.37,27283000.0,29511450.0,25286400.0
11591,2023-08-30 11:30:00,2023-08-30,11:30:00,peak,12.0,12.0,14.0,14.0,14.0,14.0,14.0,12.43,10.0,27347700.0,29474200.0,25430050.0
11592,2023-08-30 12:00:00,2023-08-30,12:00:00,peak,10.14,10.14,13.49,9.48,9.48,9.48,9.48,9.48,9.48,27103550.0,28592100.0,25157250.0
11593,2023-08-30 12:30:00,2023-08-30,12:30:00,peak,12.0,12.0,13.84,10.0,10.0,10.0,10.0,10.0,10.0,26964000.0,28921200.0,25082600.0
11594,2023-08-30 13:00:00,2023-08-30,13:00:00,peak,15.0,15.0,15.54,15.54,15.54,15.54,15.54,15.54,10.07,27092500.0,29931100.0,25286200.0
11595,2023-08-30 13:30:00,2023-08-30,13:30:00,peak,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,13.5,26719050.0,30680800.0,24894850.0
11596,2023-08-30 14:00:00,2023-08-30,14:00:00,peak,16.29,16.29,16.29,16.29,16.29,16.29,16.29,16.29,13.5,26236800.0,31048900.0,24564750.0
11597,2023-08-30 14:30:00,2023-08-30,14:30:00,peak,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,14.64,25640350.0,31640700.0,24106150.0
11598,2023-08-30 15:00:00,2023-08-30,15:00:00,peak,17.9,17.9,17.9,17.9,17.9,17.9,17.9,17.9,13.5,25307200.0,31469850.0,23985000.0
11599,2023-08-30 15:30:00,2023-08-30,15:30:00,peak,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,13.5,24774100.0,32040550.0,23575800.0
11600,2023-08-30 16:00:00,2023-08-30,16:00:00,peak,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,17.37,23943550.0,31791800.0,23142250.0
11601,2023-08-30 16:30:00,2023-08-30,16:30:00,peak,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,23.46,22992950.0,31768550.0,22220550.0
11602,2023-08-30 17:00:00,2023-08-30,17:00:00,peak,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22372650.0,30876600.0,21604050.0
11603,2023-08-30 17:30:00,2023-08-30,17:30:00,peak,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21883600.0,30244750.0,21111400.0
11604,2023-08-30 18:00:00,2023-08-30,18:00:00,peak,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21721300.0,29893350.0,20886300.0
11605,2023-08-30 18:30:00,2023-08-30,18:30:00,peak,19.17,19.13,19.13,19.13,19.13,19.13,19.13,19.13,19.13,21712300.0,29483300.0,20593700.0
11606,2023-08-30 19:00:00,2023-08-30,19:00:00,peak,18.87,18.87,18.87,18.45,18.45,18.45,18.45,18.45,18.45,21678950.0,28617400.0,20233800.0
11607,2023-08-30 19:30:00,2023-08-30,19:30:00,peak,17.85,17.85,17.85,16.34,16.34,16.34,16.34,16.34,16.34,21807200.0,27310100.0,20195350.0
11608,2023-08-30 20:00:00,2023-08-30,20:00:00,offpeak,17.72,17.72,17.72,16.14,16.14,16.14,16.14,16.14,16.14,21506050.0,25797750.0,19839500.0
11609,2023-08-30 20:30:00,2023-08-30,20:30:00,offpeak,17.04,17.04,17.04,16.0,16.0,16.0,16.0,16.0,16.0,21570450.0,24933600.0,19616200.0
11610,2023-08-30 21:00:00,2023-08-30,21:00:00,offpeak,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,16.08,21062450.0,24206850.0,19083150.0
11611,2023-08-30 21:30:00,2023-08-30,21:30:00,offpeak,15.3,15.3,15.3,14.64,14.64,14.64,14.64,14.64,14.64,21053850.0,23065150.0,18762800.0
11612,2023-08-30 22:00:00,2023-08-30,22:00:00,offpeak,15.0,15.0,15.0,15.0,12.79,12.79,12.79,12.79,12.79,21112250.0,22881500.0,18613500.0
11613,2023-08-30 22:30:00,2023-08-30,22:30:00,offpeak,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,21291350.0,22498450.0,18482900.0
11614,2023-08-30 23:00:00,2023-08-30,23:00:00,offpeak,13.72,13.72,13.72,13.72,10.5,10.5,10.5,10.5,10.5,21401550.0,22222450.0,18449650.0
11615,2023-08-30 23:30:00,2023-08-30,23:30:00,offpeak,14.15,14.15,14.15,14.15,9.48,9.48,9.48,9.48,9.48,21380300.0,21886950.0,18392800.0
11616,2023-08-31 00:00:00,2023-08-31,00:00:00,offpeak,14.01,14.01,14.01,14.01,10.0,10.0,10.0,10.0,10.0,20639050.0,21647700.0,18261400.0
11617,2023-08-31 00:30:00,2023-08-31,00:30:00,offpeak,13.37,13.37,13.37,13.37,10.0,10.0,10.0,10.0,10.0,21479000.0,21271100.0,18323900.0
11618,2023-08-31 01:00:00,2023-08-31,01:00:00,offpeak,13.04,13.04,13.04,13.04,10.0,10.0,10.0,10.0,10.0,22692250.0,22100200.0,18860250.0
11619,2023-08-31 01:30:00,2023-08-31,01:30:00,offpeak,13.04,13.04,13.04,13.04,9.48,9.48,9.48,9.48,9.48,23394600.0,22571600.0,19189100.0
11620,2023-08-31 02:00:00,2023-08-31,02:00:00,offpeak,13.04,13.04,13.04,13.04,9.48,9.48,9.48,9.48,9.48,24526900.0,22642550.0,19220050.0
11621,2023-08-31 02:30:00,2023-08-31,02:30:00,offpeak,13.04,13.04,13.04,13.04,9.48,9.48,9.48,9.48,9.48,24660700.0,22535250.0,19254300.0
11622,2023-08-31 03:00:00,2023-08-31,03:00:00,offpeak,13.0,13.0,13.0,13.0,9.5,9.5,9.5,9.5,9.5,24689850.0,22394700.0,19235750.0
11623,2023-08-31 03:30:00,2023-08-31,03:30:00,offpeak,12.91,12.91,12.91,12.91,10.05,10.05,10.05,10.05,10.05,24535200.0,21825600.0,18794100.0
11624,2023-08-31 04:00:00,2023-08-31,04:00:00,offpeak,12.77,12.77,12.77,12.77,10.07,10.07,10.07,10.07,10.07,24322450.0,21670100.0,18829100.0
11625,2023-08-31 04:30:00,2023-08-31,04:30:00,offpeak,13.01,13.01,13.01,13.01,9.12,9.12,9.12,9.12,9.12,24037950.0,21447100.0,18639950.0
11626,2023-08-31 05:00:00,2023-08-31,05:00:00,offpeak,13.04,13.04,13.04,13.04,9.5,9.5,9.5,9.5,9.5,24291550.0,21740400.0,18891400.0
11627,2023-08-31 05:30:00,2023-08-31,05:30:00,offpeak,13.15,13.15,13.15,13.15,9.73,9.73,9.73,9.73,9.73,24357400.0,22343150.0,19196300.0
11628,2023-08-31 06:00:00,2023-08-31,06:00:00,offpeak,12.49,12.49,12.49,12.49,9.48,9.48,9.48,9.48,9.48,24607900.0,22644850.0,19657150.0
11629,2023-08-31 06:30:00,2023-08-31,06:30:00,offpeak,12.53,12.53,12.53,12.53,10.0,10.0,10.0,7.0,10.0,23926750.0,23245900.0,20143100.0
11630,2023-08-31 07:00:00,2023-08-31,07:00:00,offpeak,13.04,13.04,13.04,13.04,11.21,11.21,11.21,7.0,11.21,23966050.0,23561300.0,20493500.0
11631,2023-08-31 07:30:00,2023-08-31,07:30:00,offpeak,13.61,13.61,13.61,13.61,12.79,12.79,12.79,12.79,12.79,23861500.0,24471650.0,20997100.0
11632,2023-08-31 08:00:00,2023-08-31,08:00:00,peak,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,24254150.0,25552300.0,21723550.0
11633,2023-08-31 08:30:00,2023-08-31,08:30:00,peak,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,24989850.0,26770650.0,22635650.0
11634,2023-08-31 09:00:00,2023-08-31,09:00:00,peak,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,25438000.0,28069350.0,23289550.0
11635,2023-08-31 09:30:00,2023-08-31,09:30:00,peak,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,26000000.0,28872400.0,23901300.0
11636,2023-08-31 10:00:00,2023-08-31,10:00:00,peak,13.54,13.54,13.54,13.54,13.54,13.54,13.54,13.54,13.54,26484200.0,28998850.0,24481050.0
11637,2023-08-31 10:30:00,2023-08-31,10:30:00,peak,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,26704050.0,29398650.0,24774250.0
11638,2023-08-31 11:00:00,2023-08-31,11:00:00,peak,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,26877000.0,30414250.0,25226700.0
11639,2023-08-31 11:30:00,2023-08-31,11:30:00,peak,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,15.18,26960050.0,30442150.0,25285150.0
11640,2023-08-31 12:00:00,2023-08-31,12:00:00,peak,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,26837400.0,29466050.0,25072550.0
11641,2023-08-31 12:30:00,2023-08-31,12:30:00,peak,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,13.59,26675750.0,29726000.0,25024150.0
11642,2023-08-31 13:00:00,2023-08-31,13:00:00,peak,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,15.2,26676950.0,30396650.0,25086550.0
11643,2023-08-31 13:30:00,2023-08-31,13:30:00,peak,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,16.79,26400850.0,31008500.0,24836500.0
11644,2023-08-31 14:00:00,2023-08-31,14:00:00,peak,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,17.62,26032950.0,31150150.0,24505950.0
11645,2023-08-31 14:30:00,2023-08-31,14:30:00,peak,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,18.58,25584700.0,31747050.0,24199000.0
11646,2023-08-31 15:00:00,2023-08-31,15:00:00,peak,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,18.96,25202650.0,31895700.0,23852800.0
11647,2023-08-31 15:30:00,2023-08-31,15:30:00,peak,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,19.14,24462650.0,32675050.0,23239400.0
