DATE,IM_TK,DA_TK,DA_SYSTEM_PRICE,DA_TOTAL_VOLUME,DA_BUY_VOLUME,DA_SELL_VOLUME,PRECIPITATION,RADIATION,WIND_DIRECTION,WIND_SPEED,TEMPERATURE,GAS_USD,USD_JPY,GAS_JPY,TTS,TTB,TTM
2023-05-30 17:30:00,17.01,15.0,13.19,14819300,18469200,18379400,0.0,0.83,180.0,4.3,22.7,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 18:00:00,17.01,15.09,13.65,15001600,18908500,18761200,0.0,0.27,180.0,3.6,22.0,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 18:30:00,17.01,15.96,14.43,14976300,18872450,18476850,0.0,0.27,180.0,3.6,22.0,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 19:00:00,17.01,15.5,13.78,14923000,18700700,18570300,0.0,0.09,202.5,2.6,21.5,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 19:30:00,16.23,15.44,12.47,14692800,18340550,18917000,0.0,0.09,202.5,2.6,21.5,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 20:00:00,17.01,13.85,11.72,14492400,17925600,19152550,0.0,0.0,180.0,3.4,21.1,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 20:30:00,12.91,13.08,11.58,14570350,17757250,19479800,0.0,0.0,180.0,3.4,21.1,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 21:00:00,14.48,11.71,10.05,14091350,17072350,19363200,0.0,0.0,180.0,3.1,20.8,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 21:30:00,8.05,11.57,9.39,13955600,16783750,19637250,0.0,0.0,180.0,3.1,20.8,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 22:00:00,8.55,11.57,9.0,13384300,16264900,19146050,0.0,0.0,157.5,2.0,21.0,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 22:30:00,14.37,10.23,8.67,13243750,15955600,19032200,0.0,0.0,157.5,2.0,21.0,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 23:00:00,8.71,10.23,8.59,13173800,15843350,18449150,0.0,0.0,135.0,2.9,20.9,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-30 23:30:00,8.3,10.23,8.49,13208700,15688550,17609800,0.0,0.0,135.0,2.9,20.9,9.365,140.27,1314.0,141.27,139.27,140.27
2023-05-31 00:00:00,8.21,10.25,8.67,13362800,15267200,15612900,0.0,0.0,157.5,2.0,20.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 00:30:00,9.76,10.25,8.49,13203800,15016950,17385700,0.0,0.0,157.5,2.0,20.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 01:00:00,8.79,10.25,8.63,13076800,14900600,18133000,0.0,0.0,135.0,2.8,20.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 01:30:00,10.39,10.1,8.67,12871050,14884100,18535850,0.0,0.0,135.0,2.8,20.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 02:00:00,8.94,10.25,8.7,13143700,15014000,18725550,0.0,0.0,90.0,1.1,20.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 02:30:00,9.62,10.25,8.7,12850600,14825250,18663900,0.0,0.0,90.0,1.1,20.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 03:00:00,8.68,10.0,8.63,12939650,14864200,18844100,2.5,0.0,45.0,4.7,17.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 03:30:00,8.56,10.0,8.69,12966600,14970600,18987050,2.5,0.0,45.0,4.7,17.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 04:00:00,10.12,10.0,8.75,12975500,15091400,19063100,0.5,0.0,45.0,3.4,17.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 04:30:00,8.73,9.95,8.74,12923500,15087200,18917650,0.5,0.0,45.0,3.4,17.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 05:00:00,9.81,9.4,8.56,13047250,15078600,19263900,0.0,0.0,112.5,2.9,17.9,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 05:30:00,11.58,9.15,8.49,13243350,15299400,19872600,0.0,0.0,112.5,2.9,17.9,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 06:00:00,8.11,8.99,8.49,12870700,14858400,19938850,0.0,0.03,45.0,2.9,18.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 06:30:00,7.62,8.77,7.3,13519550,15138550,20863400,0.0,0.03,45.0,2.9,18.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 07:00:00,8.35,8.64,6.34,14095400,15438500,21584000,0.0,0.05,67.5,3.0,18.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 07:30:00,8.62,6.75,5.6,14697800,15780050,21884700,0.0,0.05,67.5,3.0,18.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 08:00:00,8.47,8.92,8.16,14833750,16804700,22484100,0.0,0.27,67.5,3.9,18.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 08:30:00,8.62,8.81,8.27,15149350,17967900,22692100,0.0,0.27,67.5,3.9,18.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 09:00:00,8.69,9.28,8.73,15920750,19637600,24371400,0.0,0.47,45.0,4.1,18.8,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 09:30:00,8.9,8.93,8.69,16235700,19980550,24828900,0.0,0.47,45.0,4.1,18.8,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 10:00:00,8.94,8.24,8.03,16270600,19571250,25025550,0.0,0.87,45.0,2.7,19.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 10:30:00,11.77,8.05,7.89,16512350,19509750,25551650,0.0,0.87,45.0,2.7,19.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 11:00:00,12.99,8.05,7.9,16662150,19703000,25715250,0.0,0.77,45.0,3.5,20.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 11:30:00,17.09,8.02,7.69,16793600,19518500,26014250,0.0,0.77,45.0,3.5,20.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 12:00:00,19.32,8.0,5.6,17054250,19053250,26721500,0.0,1.04,45.0,1.9,19.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 12:30:00,12.19,8.04,5.0,16798700,18415600,26475550,0.0,1.04,45.0,1.9,19.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 13:00:00,8.49,9.47,8.08,16826900,19120350,25794300,0.0,1.12,67.5,2.4,21.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 13:30:00,9.41,10.25,8.67,16483350,19372700,25011200,0.0,1.12,67.5,2.4,21.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 14:00:00,8.39,10.25,8.71,16195200,18984000,24377550,0.0,0.91,22.5,1.4,20.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 14:30:00,9.81,10.25,8.81,16162350,18982600,23371800,0.0,0.91,22.5,1.4,20.5,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 15:00:00,6.04,8.74,7.16,15894900,17481500,22591750,0.0,1.29,112.5,1.9,21.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 15:30:00,7.33,10.0,8.27,15495800,17482750,21812250,0.0,1.29,112.5,1.9,21.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 16:00:00,7.72,10.25,8.66,15361000,17450450,21045400,0.0,1.09,45.0,1.3,21.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 16:30:00,7.91,11.34,9.34,14871600,17498250,20215050,0.0,1.09,45.0,1.3,21.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 17:00:00,15.45,10.21,9.16,14377250,16837100,20012450,0.0,0.93,90.0,1.7,21.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 17:30:00,17.71,10.25,10.25,14084200,16770000,19189200,0.0,0.93,90.0,1.7,21.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 18:00:00,17.71,11.6,11.39,14381600,17386250,19569200,0.0,0.66,90.0,2.1,20.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 18:30:00,17.27,12.13,11.98,14305050,17595250,19020800,0.0,0.66,90.0,2.1,20.1,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 19:00:00,17.71,11.8,11.73,14209100,17442350,19443000,0.0,0.08,135.0,1.2,19.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 19:30:00,17.71,11.6,11.6,13980650,17132450,19993650,0.0,0.08,135.0,1.2,19.6,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 20:00:00,17.71,11.59,11.59,13743450,16790550,19992800,0.0,0.0,157.5,1.8,19.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 20:30:00,17.71,11.01,10.31,13901300,16719500,20273350,0.0,0.0,157.5,1.8,19.7,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 21:00:00,13.83,10.31,10.25,13640300,16374350,20143150,0.0,0.0,135.0,1.5,19.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 21:30:00,17.71,10.25,10.0,13364150,16050850,20195400,0.0,0.0,135.0,1.5,19.0,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 22:00:00,7.91,10.31,9.51,13052450,15583700,20062100,0.0,0.0,135.0,1.2,18.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 22:30:00,9.59,9.94,9.0,12945600,15385100,19882850,0.0,0.0,135.0,1.2,18.2,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 23:00:00,8.44,9.96,8.79,12885150,15069800,19445300,0.0,0.0,157.5,1.6,16.9,9.285,139.77,1298.0,140.77,138.77,139.77
2023-05-31 23:30:00,7.44,9.11,8.59,13065200,14988400,18803050,0.0,0.0,157.5,1.6,16.9,9.285,139.77,1298.0,140.77,138.77,139.77
2023-06-01 00:00:00,15.01,9.44,8.63,12844950,14958350,17632450,0.0,0.0,135.0,0.9,16.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 00:30:00,10.97,8.88,8.46,12837050,14946500,19677900,0.0,0.0,135.0,0.9,16.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 01:00:00,9.61,8.97,8.3,13054450,14992150,20469200,0.0,0.0,202.5,1.7,16.0,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 01:30:00,13.21,8.97,8.27,13175900,15061450,20816300,0.0,0.0,202.5,1.7,16.0,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 02:00:00,9.85,8.94,8.57,13299700,15250900,21067350,0.0,0.0,337.5,1.3,15.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 02:30:00,6.36,8.97,8.68,13123650,15274500,21116500,0.0,0.0,337.5,1.3,15.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 03:00:00,11.9,9.11,8.7,13113150,15396400,21295700,0.0,0.0,270.0,1.2,15.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 03:30:00,13.14,9.24,8.9,13126950,15482700,21306450,0.0,0.0,270.0,1.2,15.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 04:00:00,17.71,10.0,9.11,13096700,15587100,21154150,0.0,0.0,337.5,2.0,15.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 04:30:00,10.97,10.0,9.06,13029400,15543300,21167200,0.0,0.0,337.5,2.0,15.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 05:00:00,9.64,9.63,8.77,13143000,15409350,21395700,0.0,0.02,315.0,0.5,15.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 05:30:00,7.83,8.88,8.44,13469300,15483900,21977800,0.0,0.02,315.0,0.5,15.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 06:00:00,6.37,8.9,8.16,13065350,14999000,21895150,0.0,0.39,0.0,1.1,17.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 06:30:00,6.11,8.69,6.94,13692150,15212550,22663150,0.0,0.39,0.0,1.1,17.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 07:00:00,4.82,8.53,5.05,14238500,15487550,23489650,0.0,1.11,67.5,0.8,20.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 07:30:00,4.04,8.3,5.0,14743200,15775350,23283950,0.0,1.11,67.5,0.8,20.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 08:00:00,4.04,9.42,8.27,15450200,17890800,25431950,0.0,1.69,157.5,2.6,21.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 08:30:00,4.04,9.42,8.89,15871700,18937400,25946600,0.0,1.69,157.5,2.6,21.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 09:00:00,6.04,10.1,9.49,16518500,20099750,26033400,0.0,2.2,157.5,2.7,22.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 09:30:00,6.04,10.0,9.27,16764750,20508150,26339350,0.0,2.2,157.5,2.7,22.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 10:00:00,6.22,9.53,8.84,16863150,20610400,26428200,0.0,2.88,135.0,4.9,23.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 10:30:00,6.04,9.48,8.84,16983500,20778400,26567750,0.0,2.88,135.0,4.9,23.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 11:00:00,6.22,10.1,9.42,17194300,21262300,26411750,0.0,2.7,180.0,5.2,24.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 11:30:00,6.43,10.1,9.21,17210750,21238850,26398550,0.0,2.7,180.0,5.2,24.1,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 12:00:00,6.43,10.0,8.67,17241850,20628550,26904200,0.0,2.09,157.5,6.7,24.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 12:30:00,6.6,10.0,8.79,16928950,19807800,26350800,0.0,2.09,157.5,6.7,24.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 13:00:00,6.32,10.0,9.42,16619300,20052300,25137650,0.0,2.79,157.5,5.7,24.9,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 13:30:00,8.78,10.1,10.05,16502550,20212100,24644350,0.0,2.79,157.5,5.7,24.9,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 14:00:00,8.37,11.61,11.61,16328100,19886150,23617400,0.0,1.93,180.0,6.1,23.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 14:30:00,7.74,11.58,10.11,15846650,19264850,21902000,0.0,1.93,180.0,6.1,23.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 15:00:00,7.96,8.99,8.68,14521700,17236800,21006750,0.0,1.22,157.5,5.1,23.9,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 15:30:00,7.99,9.73,8.91,14483900,17410650,20532100,0.0,1.22,157.5,5.1,23.9,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 16:00:00,14.18,10.1,9.3,14727500,17720500,20263900,0.0,1.61,157.5,6.4,23.6,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 16:30:00,15.01,10.11,10.0,14603800,17546250,19838250,0.0,1.61,157.5,6.4,23.6,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 17:00:00,9.59,10.11,9.89,14499250,17315200,19792750,0.0,1.01,157.5,7.2,22.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 17:30:00,6.8,11.01,10.0,14300850,17079950,19738650,0.0,1.01,157.5,7.2,22.5,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 18:00:00,18.32,11.55,9.89,14847050,17613650,20653400,0.0,0.37,157.5,6.1,21.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 18:30:00,18.32,11.72,10.11,14558050,17562600,20200800,0.0,0.37,157.5,6.1,21.7,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 19:00:00,18.32,11.57,10.09,14359750,17320100,20335400,0.0,0.05,180.0,5.8,21.2,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 19:30:00,18.32,11.59,10.0,14312900,17169650,20403000,0.0,0.05,180.0,5.8,21.2,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 20:00:00,18.32,10.16,10.0,13993150,16755750,20317750,0.0,0.0,157.5,4.4,21.2,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 20:30:00,18.32,10.11,10.0,13967900,16740750,20632050,0.0,0.0,157.5,4.4,21.2,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 21:00:00,7.31,10.11,9.45,13954000,16565550,21072250,0.0,0.0,180.0,4.9,21.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 21:30:00,7.05,10.1,9.22,13787500,16456750,21549350,0.0,0.0,180.0,4.9,21.4,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 22:00:00,14.52,10.2,10.0,13335600,16238100,20944200,0.0,0.0,180.0,4.4,21.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 22:30:00,12.02,10.99,9.48,12933150,15845650,20280650,0.0,0.0,180.0,4.4,21.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 23:00:00,8.01,10.99,9.5,12856350,15670600,19702250,0.0,0.0,180.0,5.1,21.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-01 23:30:00,8.52,10.11,9.02,12939650,15439600,18766600,0.0,0.0,180.0,5.1,21.3,9.265,139.19,1290.0,140.19,138.19,139.19
2023-06-02 00:00:00,8.31,10.2,8.7,13063900,15266500,17587850,0.0,0.0,180.0,4.0,20.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 00:30:00,8.43,10.05,7.31,13112050,15105200,20053050,0.0,0.0,180.0,4.0,20.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 01:00:00,18.32,9.3,7.26,13105400,15017300,21299000,2.0,0.0,180.0,1.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 01:30:00,14.57,9.31,7.18,13194400,15051400,21676400,2.0,0.0,180.0,1.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 02:00:00,10.37,10.09,8.0,13422500,15398350,21644950,3.5,0.0,202.5,2.5,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 02:30:00,18.32,10.09,8.16,13332150,15409350,21375400,3.5,0.0,202.5,2.5,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 03:00:00,18.32,10.1,8.31,13435550,15569300,21042800,9.0,0.0,135.0,1.2,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 03:30:00,8.16,10.1,8.34,13463050,15658350,21285500,9.0,0.0,135.0,1.2,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 04:00:00,8.01,10.1,8.5,13419500,15713800,21333350,7.5,0.0,45.0,0.5,19.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 04:30:00,8.27,10.1,8.49,13343550,15653000,21319600,7.5,0.0,45.0,0.5,19.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 05:00:00,8.07,10.09,8.27,13259100,15576600,21110150,5.5,0.0,67.5,1.4,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 05:30:00,18.32,10.0,8.27,13239450,15622600,21029950,5.5,0.0,67.5,1.4,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 06:00:00,15.46,10.09,8.44,12476650,14990100,19748350,2.5,0.03,90.0,2.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 06:30:00,13.11,10.1,8.56,12492500,15080050,19005550,2.5,0.03,90.0,2.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 07:00:00,8.54,10.53,8.71,12528300,15303500,18490100,4.5,0.06,67.5,0.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 07:30:00,10.87,11.69,9.04,12835600,15810700,17858500,4.5,0.06,67.5,0.6,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 08:00:00,12.03,11.98,9.48,13054200,16689300,17041300,4.0,0.15,225.0,0.8,20.3,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 08:30:00,14.48,12.12,10.1,13274850,17898100,16751150,4.0,0.15,225.0,0.8,20.3,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 09:00:00,15.32,13.81,12.12,13904750,19025700,16657600,7.0,0.21,225.0,0.5,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 09:30:00,14.65,13.81,12.45,14078600,19404550,16816450,7.0,0.21,225.0,0.5,20.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 10:00:00,15.83,13.81,12.0,14559900,19415950,17051700,5.0,0.3,202.5,3.0,21.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 10:30:00,17.19,13.81,12.12,14601000,19582100,17076950,5.0,0.3,202.5,3.0,21.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 11:00:00,21.39,13.81,12.19,14657150,19741700,17217250,4.5,0.35,202.5,2.8,21.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 11:30:00,17.79,13.81,12.0,14618550,19659700,17258500,4.5,0.35,202.5,2.8,21.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 12:00:00,14.4,12.26,10.58,14605250,18872500,17783900,5.5,0.57,202.5,2.8,21.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 12:30:00,16.14,12.12,10.34,14624300,18458100,17935900,5.5,0.57,202.5,2.8,21.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 13:00:00,20.76,13.81,11.95,14739650,19064800,17506250,6.5,0.35,180.0,6.7,22.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 13:30:00,21.21,13.81,12.0,14805550,19126050,17754950,6.5,0.35,180.0,6.7,22.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 14:00:00,18.41,12.47,11.72,14768800,18775300,17619700,2.0,0.54,180.0,5.6,23.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 14:30:00,14.92,13.72,11.72,14542700,18544300,17412800,2.0,0.54,180.0,5.6,23.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 15:00:00,17.81,13.72,11.72,14557900,18435000,17699050,0.5,0.32,180.0,8.7,23.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 15:30:00,17.8,13.81,12.0,14561650,18606900,17651600,0.5,0.32,180.0,8.7,23.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 16:00:00,21.55,13.72,11.73,14698000,18314350,17754450,0.0,0.09,180.0,6.8,23.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 16:30:00,15.66,12.78,11.72,14636350,17863350,17767100,0.0,0.09,180.0,6.8,23.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 17:00:00,13.81,12.15,11.72,14493200,17669700,18201600,29.5,0.02,45.0,2.2,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 17:30:00,11.68,12.19,11.72,14512550,17705600,18501650,29.5,0.02,45.0,2.2,20.1,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 18:00:00,18.32,12.12,11.71,14890000,18224400,19043050,6.0,0.02,180.0,5.2,21.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 18:30:00,18.32,12.19,11.72,14748950,18085500,19036300,6.0,0.02,180.0,5.2,21.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 19:00:00,18.32,12.06,11.57,14525200,17754550,19210750,8.5,0.01,180.0,5.7,21.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 19:30:00,15.92,12.0,11.59,14362050,17603450,19563450,8.5,0.01,180.0,5.7,21.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 20:00:00,18.32,11.0,9.25,13485000,16413950,19263050,8.0,0.0,180.0,5.0,22.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 20:30:00,18.32,10.1,8.86,13559300,16533350,19878850,8.0,0.0,180.0,5.0,22.0,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 21:00:00,18.32,10.09,8.69,13347600,16413450,20043050,16.0,0.0,202.5,4.9,22.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 21:30:00,18.32,10.09,8.63,13410700,16209500,20650750,16.0,0.0,202.5,4.9,22.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 22:00:00,9.34,10.1,8.65,13497500,15929100,20325500,19.0,0.0,202.5,5.2,23.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 22:30:00,9.23,10.39,8.58,13193400,15618900,19687000,19.0,0.0,202.5,5.2,23.4,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 23:00:00,9.14,10.65,8.58,13000350,15418300,18849800,3.0,0.0,202.5,6.7,23.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-02 23:30:00,8.84,10.09,8.16,13025950,15087800,18016100,3.0,0.0,202.5,6.7,23.7,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 00:00:00,8.74,11.19,8.7,13540900,15559350,18302200,9.0,0.0,247.5,5.0,21.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 00:30:00,8.83,10.97,8.88,13637100,15834400,20208550,9.0,0.0,247.5,5.0,21.2,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 01:00:00,9.63,10.14,8.46,13434850,15314000,20816750,22.5,0.0,315.0,2.2,19.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 01:30:00,8.43,10.13,8.59,13295600,15388750,21322550,22.5,0.0,315.0,2.2,19.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 02:00:00,8.03,10.14,8.75,13568150,15686350,21581550,18.5,0.0,292.5,1.9,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 02:30:00,7.77,10.13,8.65,13642750,15748550,21881650,18.5,0.0,292.5,1.9,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 03:00:00,7.3,10.05,8.5,13680100,15776200,22067300,10.5,0.0,315.0,3.2,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 03:30:00,8.03,9.85,8.45,13453300,15563500,21940050,10.5,0.0,315.0,3.2,19.8,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 04:00:00,8.26,9.2,8.32,13002200,14955950,21672750,4.5,0.0,315.0,2.7,19.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 04:30:00,8.93,9.2,8.27,12751700,14609850,21517850,4.5,0.0,315.0,2.7,19.6,9.285,138.99,1291.0,139.99,137.99,138.99
2023-06-03 05:00:00,8.9,10.13,8.68,12385700,14491750,21388750,9.0,0.0,292.5,1.7,19.4,9.285,138.99,1291.0,139.99,137.99,138.99
